,date,tweet,HASHTAG,count_hashtag
459,2018-08-27,【A Girl】聚集 Asia Girl 群像，看她们颠覆痴狂，读她们非典型成功的那条路。带你看亚裔演员吴恬敏在美国为自己勇敢追寻，在 #MeToo 运动里为女性为人权发声！   @LINK …,[],0
460,2018-08-26,之前在豆瓣有个人和我谈摄影，我俩聊得还挺好，后来我发现他是gay，然后有一次他说要我俩用他的理光GR去扫街，我没敢去，于是我们就从不说话变到取关了。#metoo,[],0
461,2018-08-26,「行走的子宫」这个称呼太扎心了…#MeToo  @LINK …,[],0
462,2018-08-25,【性骚扰调查报道成美网路新闻奖提名大热 | 技术流解析】8月14日，今年的美国网路新闻奖公布了入围名单。「纽哈斯调查新闻创新奖」的11片入围作品中，有三篇是针对性骚扰、性侵的调查报道。美国调查记者是如何报道这些故事的？  @LINK  #metoo  pic.twitter.com/OYn8OZgXO6,[],0
463,2018-08-25,太可恶了，必须发条 #metoo,[],0
464,2018-08-25,进入体制，#metoo 是红线… 可是如果我没有进入体制，洪老师也仍在体制内，被迫自我阉割就能逃掉吗？,[],0
465,2018-08-24,转噗 toppy368：食物南向政策: [ #性别 #性侵 #杰哥 ] 很久很久以前看过，现在回想起来一样是很先进的概念，不知道现在如果真的发生这种事，或军中发生这种事情后，当事人喊 #MeToo 被军中性侵等等，会有人...  @LINK ,"['性别', '性侵', '杰哥']",3
466,2018-08-24,[ #性别 #性侵 #杰哥 ] 很久很久以前看过，现在回想起来一样是很先进的概念，不知道现在如果真的发生这种事，或军中发生这种事情后，当事人喊 #MeToo 被军中性侵等等，会有人重视吗？   @LINK  @LINK ,"['性别', '性侵', '杰哥']",3
467,2018-08-24,"受害者的自省 #Metoo"" by Culture Potato 文化土豆  @LINK …",[],0
468,2018-08-24,队副儿，郭刚才直播才说，有种的男人到哪都受欢迎，你只要有种这一回，根本不用害怕啥子 #MeToo 以后你走到哪都吃得开，移民美国都没问题,[],0
469,2018-08-24,队副儿是自己要往 #MeToo 的枪口上撞吗？,[],0
470,2018-08-24,"在Nürtigen, 22岁叙利亚难民请求12岁女孩帮助他做家庭作业，并且请她到其房间。在那里，叙利亚人性侵女学生。🤕#metoo #恋童癖 @LINK …",['恋童癖'],1
471,2018-08-24,本来一开始是可以讲的，后来女权运动兴起，#MeToo 也来势汹汹，老郭是黄段子也不能讲了，人也不能骂了，尤其不能骂女性盗国贼欺民贼中南坑高级婊子,[],0
472,2018-08-24,【鬼月 #MeToo】 林投姐是台湾民间非常有名的女鬼故事，故事大致叙述男子负心，被辜负的女子遂到林投树丛中上吊身亡，死后化为厉鬼报复的故事。 但为何林投姐必须要死去才能报复，不能在现世直接以行动反击或抢救自己的人生？  @LINK …,[],0
473,2018-08-24,"【全球深度报道网中文简报 -- Aug 23, 2018】本周新闻简报关键词：性骚扰调查报道，血汗工厂调查，「报道亚洲」一对一指导： @LINK  #metoo #美国网路新闻奖 #supplychain #供应链调查 #IJAsia18 #报道亚洲大会18 pic.twitter.com/sAKRzPlrrm","['美国网路新闻奖', 'SUPPLYCHAIN', '供应链调查', 'IJASIA18', '报道亚洲大会18']",5
474,2018-08-24,偏见 偏见 偏见 偏见 差别 差别 差别 差别  #MeToo  @LINK …,[],0
475,2018-08-24,暑假前都是标 #Metoo 暑假开始后就都标 #Youtoo 了😂,['YOUTOO'],1
476,2018-08-24,某些人健身后洗完澡啥也不穿在更衣室走来走去，感觉被 #metoo 了,[],0
477,2018-08-23,都记下来 寿光泄洪事件 海南台风事件 metoo及朱军事件 疫苗 俄猪肉 占座男 穆绿 抄袭 杀妻案 卖身契合同 你国牛逼啊，虽然有些事情国外一样，但这种不作为的态度令人作呕，甚至反手掩盖，割你妈的韭菜呢。 #MeToo #China #diary,"['CHINA', 'DIARY']",2
478,2018-08-23,丹尼尔斯已经明确表态，她的经历并不是一个「#MeToo」的故事。她声称，那样做会将她塑造成受害者，而她完全意识到自己在做什么。#那她的目的是什么？ @LINK …,['那她的目的是什么'],1
479,2018-08-23,#鸿茅药酒 #假疫苗 #明星逃税 #P2P #Metoo #龙泉寺 #山东寿光 #深圳坪山 #租金爆涨 ……  凭印象写几个，你们补充吧！,"['鸿茅药酒', '假疫苗', '明星逃税', 'P2P', '龙泉寺', '山东寿光', '深圳坪山', '租金爆涨']",8
480,2018-08-23,【其身不正】发起「#MeToo」女星涉性侵 温斯坦律师：极度伪善  @LINK …,[],0
481,2018-08-23,"#metoo 反对的是侵犯他人性自主, 和性解放一点也不矛盾  @LINK …",[],0
482,2018-08-23,正好在看萨利机长，化妆师趁著给主角擦汗之际亲了一下他，说是为了她妈妈，这是不是 #metoo ？事实上生活中很常见，一笑了之？,[],0
483,2018-08-23,米兔运动 #MeToo 变得越来越令人恶心，关键原因还是在于法律。法律的规定必然是明确、统一的，然而事实上每个人能接受的尺度都不一样。定义性骚扰就跟定义「冒犯」一样，不存在标准答案。更何况它和个人感受还是息息相关的。可是法律只能就行为本身做出相关的规定。,[],0
484,2018-08-23,是受害人，同时也是加害者？  【其身不正】发起「#MeToo」女星涉性侵　温斯坦律师：极度伪善  @LINK   @LINK …,[],0
485,2018-08-23,机构、公司制定反性侵政策的不错的参考。 @LINK … #MeToo in China,[],0
486,2018-08-23,#METOO #DISABLED #religion #emigration #nationality DISABLED에게만큼은 大SPACE内 EARTH上 가장最恶의vĩ에서BIG끔찍한大韩民国KOREA입니다.,"['DISABLED', 'RELIGION', 'EMIGRATION', 'NATIONALITY']",4
487,2018-08-23,来自10年前的 #metoo 谁能想到现在的metoo是另外一个东西  pic.twitter.com/2ZMoCaqGFJ,[],0
488,2018-08-23,亚洲可能有 #MeToo 规模的运动吗？一则性侵少年的丑闻，让我们不得不反思  @LINK ,[],0
489,2018-08-22,#womenlivingChina 朱军案受害者微博被禁止转发 #MeToo inChina 困难重重  @LINK …,['WOMENLIVINGCHINA'],1
490,2018-08-22,小柔代理律师对南昌大学前国学院副院长周斌的回应 ​​​​ @LINK … #MeToo  pic.twitter.com/ofCDHIFqyW,[],0
491,2018-08-22,波登女友否认性侵17岁男，称遭勒索男友付钱了事 #AsiaArgento @MENTION #jimmybennett #MeToo  @LINK …,"['ASIAARGENTO', 'JIMMYBENNETT']",2
492,2018-08-22,这个我可以来一条 #metoo  @LINK …,[],0
493,2018-08-22,"PicoTaro是关于Kosaka Daimao(古坂大魔王)。 它意味着伟大的魔鬼。  他用暴力拦截了我的想法。 他用暴力。  我坚信他想成为名人。 PicoTaro不是他所想的。  他说威胁我。 ""继续骚扰出现在电视上。引导你自杀「。  我不会屈服于他的暴力。 遇到可怕的事情让我感到困惑。 我想告诉别人我起床了。  #MeToo",[],0
494,2018-08-22,PicoTaro Planning和P.P.A.P.不是他的想法。  我是最初的策划者。  随着他的暴力，我成了一名残疾人。  我也遭受了他的淫秽行为。  我觉得他的人类的本质有问题。  「这是一个国家威望的问题」  #MeToo,[],0
495,2018-08-22,#观点 面对「#我也是」(#MeToo)运动的一位名义领袖被指控虐待的惊人消息，有必要重申这个明显的事实——女性也是完完全全的人类。 @LINK ,"['观点', '我也是']",2
496,2018-08-22,转噗 生活中找乐趣: #MeToo 发起人之一义大利女星Asia Argento传性侵17岁男孩并付1000万遮口费 - 纽约时报  @LINK   @LINK   警方展开调查  @LINK ... @LINK ,[],0
497,2018-08-22,#metoo 运动如火如荼  pic.twitter.com/7XdN4ZCE4V,[],0
498,2018-08-22,作为「#MeToo」运动发起人之一的义大利42岁女星阿基多（Asia Argento）日前被爆料，指她牵涉5年前性侵当年仅17岁的男星兼摇滚乐手班尼特（Jimmy Bennett）…… @LINK  pic.twitter.com/eOD8DfbPrt,[],0
499,2018-08-21,这是 #MeToo 到被人 #MeToo 的概念吗？！  @LINK …,[],0
500,2018-08-21,#MeToo 运动发起人之一，近日被曝出性侵17岁男演员丑闻的义大利裔美国女演员艾莎·阿基多否认性侵指控，称其男友安东尼·波登（美国著名美食节目主持人，于今年6月自杀离世，生前患有抑郁症）私下向控诉者付封口费。有传言称阿基多与波登恋爱期间出轨，成为了波登自杀的导火索。  @LINK …,[],0
501,2018-08-21,最新胶事： 诺贝尔文学奖因 #metoo 无得派 一班女作家随即自颁替代奖？  @LINK ,[],0
502,2018-08-21,台湾 #MeToo 第73年。强暴犯 ê兄弟 tsit-má mā siūnn-beh tsham-tsi̍t-kha。  @LINK …,[],0
503,2018-08-21,我也这么认为。不然不会延绵不绝，成为系统性犯罪。#以上帝的名义 #MeToo,['以上帝的名义'],1
504,2018-08-21,转噗 生活中找乐趣: #MeToo 发起人之一义大利女星Asia Argento传性侵17岁男孩并付1000万遮口费 - 纽约时报  @LINK   @LINK   警方展开调查  @LINK ...  @LINK ,[],0
505,2018-08-21,🙈🙈🙈渐入佳境啊：#metoo  @LINK …,[],0
506,2018-08-21,【性别观察】男性的 #MeToo 经验：女性主义者，也可能是性侵加害人  @LINK  pic.twitter.com/57RDcD6mFu,[],0
507,2018-08-21,#MeToo 在中国，涉嫌性侵指控的方丈辞职名嘴上诉，推动中国发起又一波米兔运动。但即使这些声称是受害者的人士公开分享她们的故事，也无法保证她们的指控最终会形成法律诉讼，她们甚至更有可能遭到起诉。 @LINK ,[],0
508,2018-08-20,【女性主义好】 如果你以为 #metoo 只有女性受害者嘅话，系时候入嚟睇文。  更多男士时尚资讯  ►► @LINK  ►► @LINK  #metoo #asiaargento #menusnohk @LINK ,"['ASIAARGENTO', 'MENUSNOHK']",2
509,2018-08-20,#MeToo activist Asia Argento reportedly paid off young actor who accused her of sexual assault    @LINK … MeToo的故事越来越精彩ㄌ,[],0
510,2018-08-20,#关键国际 #义大利 女星 #艾莎阿基多，因指控 #好莱坞 制片 #性侵，成为「#MeToo」运动先锋，如今却传出她曾性侵17岁男星。被指控性侵那天，阿基多在贴文写下：「与他相聚是我生命中最幸福的一天。」  #性骚扰 #童星 #创伤 #受害者 #加害者 @LINK ,"['关键国际', '义大利', '艾莎阿基多', '好莱坞', '性侵', '性骚扰', '童星', '创伤', '受害者', '加害者']",10
511,2018-08-20,#MeToo 运动发起人罗丝·麦高温在去年11月指控好莱坞大鳄哈维·韦恩斯坦性侵时，号召所有人相信控诉者的说辞、公开谴责被指控者，痛斥不照做的人是缺德的懦夫。昨日其好友、#MeToo 另一发起人艾莎·阿基多的强奸未成年男演员丑闻被纽时曝光后，麦高温发推表示公众对情形一无所知，希望公众保持克制。  @LINK …,[],0
512,2018-08-20,#MeToo ＝我也能赚钱，我也能强奸。  @LINK …,[],0
513,2018-08-20,惊爆！发起 #MeToo 义大利女星，传性侵童星 #AsiaArgento @MENTION #JimmyBennett #艾希亚阿基多 #吉米班奈特 @LINK …,"['ASIAARGENTO', 'JIMMYBENNETT', '艾希亚阿基多', '吉米班奈特']",4
514,2018-08-20,其实真的就是  退出 别演 拒绝配合!  漂亮 演技好 不是给人玩弄糟蹋的呀！  如果对方不尊重你， 就走呀！  路那么多 那么广  何苦要跟魔鬼做交易呢？!!  华语区也该大爆特爆 清一清 扫一扫!!  尊重别人 也 尊重自己  #metoo  @LINK …,[],0
515,2018-08-20,"#MeToo 创始人，Asia Argento，被爆料自己就是一个性侵犯，她在2013年在一个旅馆里性侵犯了一个不到合法年龄的小男星。最近她为了息事宁人，对受害小男星赔付伤害费$380,000。  @LINK …",[],0
516,2018-08-20,"#MeToo 中最早站出来揭露受到好莱坞制片韦恩斯坦性骚扰的义大利演员、模特#AsiaArgento ，被爆曾性骚扰一名演员，他当时17岁,之后对他进行了赔偿。#NYT @LINK …","['ASIAARGENTO', 'NYT']",2
517,2018-08-20,央视主持人朱军爆出性骚扰争议，今天早上，受害者录制了13分钟的采访影片，亲述经过：「朱军把他的手伸进我的裙底，说我很早就注意到你了，说罢就用两只手扣住我的脑袋强吻了我一下」。  采访影片已在网路上被删除，点进本文可看到影片连结。  #MeToo #MeTooMatters @LINK …,['METOOMATTERS'],1
518,2018-08-20,"Zhu Jun, one of the most prominent TV hosts in China, was accused of Sexual Harassment. #china #metoo 朱军被指性骚扰  @LINK  来自 @MENTION",['CHINA'],1
519,2018-08-20,发了这个推之后，有人替德国人辩护，但更多的推友出来谴责德国机场，很多事情还是亲身经历，感觉有点 #metoo 的意思,[],0
520,2018-08-19,感觉 #metoo 很多女孩 为了有点赞也是乱发一通的,[],0
521,2018-08-19,#MeToo 运动早期发起人，曾指控好莱坞大鳄哈维·温斯顿性侵的义大利裔美国女演员、模特、导演—艾莎·阿基多被指控曾于2013年在宾馆房间里强奸了当时年仅17岁的美国男演员詹姆斯·本内特。  @LINK …,[],0
522,2018-08-19,是不是该加 #metoo  人格与头像不符,[],0
523,2018-08-19,就让郭鬼在监狱🀄️风云 #大连中院庭审 #郭文鬼末日 #MeToo  @LINK …,"['大连中院庭审', '郭文鬼末日']",2
524,2018-08-19,凯文史贝西性丑闻拖垮新片，首日票房不到4000元 #KevinSpacey @MENTION #metoo #scandal #boxoffice #票房 #凯文史贝西 #丑闻 #亿万男孩俱乐部 #BillionaireBoysClub @LINK …,"['KEVINSPACEY', 'SCANDAL', 'BOXOFFICE', '票房', '凯文史贝西', '丑闻', '亿万男孩俱乐部', 'BILLIONAIREBOYSCLUB']",8
525,2018-08-19,2018.7.26.  #MeToo 6⃣ 爆出知名主持人朱某…………热搜非常迅速非常干净地被撤……且其后凤凰网官博删博并「道歉」。  pic.twitter.com/uvBgmwdGVN,[],0
526,2018-08-19,2018.8.7.存  #MeToo  米兔进行时——女工团体  ——此文所登载的微信公众号平台隔日被炸号。  pic.twitter.com/I21I6s66h9,[],0
527,2018-08-19,2018.7.30.#MeToo   微博超级话题#我也是#  7.31.FT中文网文章「METOO的世界还可以更大」  pic.twitter.com/668TyLbigT,['我也是'],1
528,2018-08-18,#MeToo  生育税单身税连插两刀，Metoo 们人呢？  @LINK …,[],0
529,2018-08-18,南韩 #MeToo 逆潮（上）：安熙正性侵秘书一审无罪  @LINK ,[],0
530,2018-08-18,虽然 Love Me Like You Do isn't #Metoo very much。但我真的很喜欢听，我本来也是轻度SM爱好者。,[],0
531,2018-08-18,小清新感觉的网剧非常紧跟时事了啊 完全有教育意义的一部片子 #MeToo  pic.twitter.com/n3mfyqOXJp,[],0
532,2018-08-17,【性骚扰调查报道成美网路新闻奖提名大热】 8月14号，美国网路新闻协会公布了网路新闻奖决赛的入围者名单。其中，「纽哈斯调查新闻创新奖」共有11篇报道入围，其中三篇都是针对性骚扰、性侵的调查报道。深度君专开此文，解析这三篇报道的记者的调查手法和幕后故事。 @LINK  #MeToo  pic.twitter.com/0BG1T9YShJ,[],0
533,2018-08-17,这些强奸犯都是男人！可见长吊是犯罪的主要原因！ #MeToo,[],0
534,2018-08-17,#MeToo in China CCAV 主持人朱军性侵案当事人的声明  @LINK …,[],0
535,2018-08-17,"Ins 上还有这样的 ID, 为性犯罪受害者匿名发声的渠道 #MeToo in China 值得山寨一下  pic.twitter.com/1t35PrEXLx",[],0
536,2018-08-17,可以说是最 #MeToo 的七夕简介了  @LINK …,[],0
537,2018-08-17,呵呵。胡扯八蛋。这种，就好想是说红卫兵为人民争取自由。说给想听的人，没听过啥是红卫兵的。#metoo？真是呵呵了。metoo 是现代无知白富左生活的太舒服出的问题。他们是反言论自由，主张社会主义的。闹的很厉害。你在推特上看看就知道。  pic.twitter.com/zFEotfM3sx,[],0
538,2018-08-17,按照某些推上的核心米兔支持者的观点，女人脱光扑男人也不算solid yes  #metoo  @LINK …,[],0
539,2018-08-16,你是有老婆之人，我都不敢出去和妹子吃饭，怕 #MeToo,[],0
540,2018-08-16,【微自由:米兔一个话题倒下去 另一个话题站起来】 完整视频: @LINK  最近，中国网路和社交媒体上又爆出几期新的性侵丑闻。在网路不断删帖的情况下，网友们不断转发，米兔运动在中国的网路封锁中继续发酵。 #metoo #米兔 pic.twitter.com/kUgJozGWSQ,['米兔'],1
541,2018-08-16,现在微信上稍微有关性别平权、女性地位、女性独立的内容哪怕是鸡汤都不让发了，迅速被和谐。  至于 #MeToo 和性别、LGBTQ+方面的正经讨论，自然早就被打压的无影无踪了。  Fuck China...  pic.twitter.com/NcXET76lWi,[],0
542,2018-08-16,抛开那些色色的噱头，《邻人之妻》在当下这个时代也别具深意。比如 #metoo 这类运动风起云涌，然而女性意识在美国社会的觉醒，女性可以大胆地探索自己的身体和欲望，打破从属地位观念，像男性一样随意挑选性伴侣，却是从性自由开始的。而乌托邦式自由性爱社区的出现，也是对社会建制的蔑视和挑战。,[],0
543,2018-08-16,原来中文要将 #MeToo 翻译，更奇怪的是直接音译成 #米兔  @LINK … @LINK …,['米兔'],1
544,2018-08-16,#MeToo 这两天看到几位当年受害男童接受采访，教会是他们和他们的父母虔诚祷告的地方。性骚扰毁掉了他们的信仰，生活，婚姻，事业。花了大半辈子才等到这一天。#以上帝之名 @LINK …,['以上帝之名'],1
545,2018-08-15,【#释昭慧 谈佛门 #Metoo ：佛门中人请不要掩耳盗铃！】 对佛教乃至其他宗教来说，传出性丑闻并非第一次。宗教界中频频传出此类事件，且常存在知而不报的现象，其中个体固然当责，但结构性问题却才是根源… @LINK ,['释昭慧'],1
546,2018-08-15,CCAV 主持人朱军回应性骚扰匿名曝光，对发布信息的自媒体拥有者提出起诉。爆料人表示准备应诉，指控朱军性骚扰者将作为证人。 #MeToo in China  @LINK …,[],0
547,2018-08-15,宗教都一个样，人民的鸦片而已，国内佛教的 #metoo 刚刚被压下去。  @LINK …,[],0
548,2018-08-15,朋友因为转发控诉朱军性骚扰的帖子，被朱起诉侵害名誉权了。而四年前被朱军骚扰的女生也曾报警，后因校方和警方的劝阻，并未能成功立案。个人对审判并不乐观。平时在朋友圈里蹦跶得欢的男律师，并无人理会。所幸听说有位大佬前律师私下过问了此事，终于感到一丝丝温暖。#metoo,[],0
549,2018-08-15,中共佛教会长因诱奸女尼辞职 勒令思过禁止出国  @LINK …  《九评》编辑部：魔鬼在统治我们的世界（15）第十章 法律篇：魔鬼将邪恶合法化和常态化  @LINK … #共产佛教 #魔鬼在统治我们的世界 #性侵 #MeToo #CCP #CommunistParty #China #性丑闻 #释学诚 #FakeMonk,"['共产佛教', '魔鬼在统治我们的世界', '性侵', 'CCP', 'COMMUNISTPARTY', 'CHINA', '性丑闻', '释学诚', 'FAKEMONK']",9
